"state_po","date","state","fips","cases","deaths","pop","totalTestResults"
"AR",2020-07-25,"Arkansas",5,37981,399,3017804,461464
"AR",2020-07-26,"Arkansas",5,38623,401,3017804,477267
"AR",2020-07-27,"Arkansas",5,39447,408,3017804,484891
"AR",2020-07-28,"Arkansas",5,40181,428,3017804,489906
"AR",2020-07-29,"Arkansas",5,40968,434,3017804,495605
"AR",2020-07-30,"Arkansas",5,41759,442,3017804,502717
"AR",2020-07-31,"Arkansas",5,42511,453,3017804,503469
"AR",2020-08-01,"Arkansas",5,43173,458,3017804,514581
"AR",2020-08-02,"Arkansas",5,43810,464,3017804,514581
"AR",2020-08-03,"Arkansas",5,44597,475,3017804,527400
"AR",2020-08-04,"Arkansas",5,45381,490,3017804,533899
"AR",2020-08-05,"Arkansas",5,46293,508,3017804,534811
"AR",2020-08-06,"Arkansas",5,47028,515,3017804,539836
"AR",2020-08-07,"Arkansas",5,48039,521,3017804,551523
"AR",2020-08-08,"Arkansas",5,48811,535,3017804,551523
"AR",2020-08-09,"Arkansas",5,49383,544,3017804,563831
"AR",2020-08-10,"Arkansas",5,50028,555,3017804,569320
"AR",2020-08-11,"Arkansas",5,50411,566,3017804,572868
"AR",2020-08-12,"Arkansas",5,51114,573,3017804,573571
"AR",2020-08-13,"Arkansas",5,51766,582,3017804,583480
"AR",2020-08-14,"Arkansas",5,52392,587,3017804,588660
"AR",2020-08-15,"Arkansas",5,51992,600,3017804,588260
"AR",2020-08-16,"Arkansas",5,52665,599,3017804,622050
"AR",2020-08-17,"Arkansas",5,53077,603,3017804,622462
"AR",2020-08-18,"Arkansas",5,53487,619,3017804,633062
"AZ",2020-03-04,"Arizona",4,2,0,7278717,29
"AZ",2020-03-05,"Arizona",4,2,0,7278717,30
"AZ",2020-03-06,"Arizona",4,3,0,7278717,36
"AZ",2020-03-07,"Arizona",4,5,0,7278717,49
"AZ",2020-03-08,"Arizona",4,5,0,7278717,49
"AZ",2020-03-09,"Arizona",4,6,0,7278717,49
"AZ",2020-03-10,"Arizona",4,6,0,7278717,57
"AZ",2020-03-11,"Arizona",4,9,0,7278717,68
"AZ",2020-03-12,"Arizona",4,9,0,7278717,91
"AZ",2020-03-13,"Arizona",4,9,0,7278717,103
"AZ",2020-03-14,"Arizona",4,12,0,7278717,133
"AZ",2020-03-15,"Arizona",4,13,0,7278717,133
"AZ",2020-03-16,"Arizona",4,18,0,7278717,143
"AZ",2020-03-17,"Arizona",4,20,0,7278717,162
"AZ",2020-03-18,"Arizona",4,28,0,7278717,176
"AZ",2020-03-19,"Arizona",4,47,0,7278717,219
"AZ",2020-03-20,"Arizona",4,70,1,7278717,276
"AZ",2020-03-21,"Arizona",4,104,1,7278717,344
"AZ",2020-03-22,"Arizona",4,153,2,7278717,434
"AZ",2020-03-23,"Arizona",4,234,2,7278717,574
"AZ",2020-03-24,"Arizona",4,326,6,7278717,670
"AZ",2020-03-25,"Arizona",4,402,6,7278717,773
"AZ",2020-03-26,"Arizona",4,508,8,7278717,924
"AZ",2020-03-27,"Arizona",4,665,15,7278717,8191
"AZ",2020-03-28,"Arizona",4,773,15,7278717,8328
"AZ",2020-03-29,"Arizona",4,930,18,7278717,13872
"AZ",2020-03-30,"Arizona",4,1169,20,7278717,16759
"AZ",2020-03-31,"Arizona",4,1298,24,7278717,19371
"AZ",2020-04-01,"Arizona",4,1413,29,7278717,21058
"AZ",2020-04-02,"Arizona",4,1600,35,7278717,22709
"AZ",2020-04-03,"Arizona",4,1769,41,7278717,24673
"AZ",2020-04-04,"Arizona",4,2019,53,7278717,27160
"AZ",2020-04-05,"Arizona",4,2269,64,7278717,27410
"AZ",2020-04-06,"Arizona",4,2466,67,7278717,32534
"AZ",2020-04-07,"Arizona",4,2577,77,7278717,33375
"AZ",2020-04-08,"Arizona",4,2726,80,7278717,34564
"AZ",2020-04-09,"Arizona",4,3018,89,7278717,37178
"AZ",2020-04-10,"Arizona",4,3112,97,7278717,37734
"AZ",2020-04-11,"Arizona",4,3393,112,7278717,40530
"AZ",2020-04-12,"Arizona",4,3539,117,7278717,42109
"AZ",2020-04-13,"Arizona",4,3702,122,7278717,43347
"AZ",2020-04-14,"Arizona",4,3806,131,7278717,44096
"AZ",2020-04-15,"Arizona",4,3962,142,7278717,45310
"AZ",2020-04-16,"Arizona",4,4234,152,7278717,47398
"AZ",2020-04-17,"Arizona",4,4507,174,7278717,49230
"AZ",2020-04-18,"Arizona",4,4719,181,7278717,51045
"AZ",2020-04-19,"Arizona",4,4929,188,7278717,52990
"AZ",2020-04-20,"Arizona",4,5064,191,7278717,54500
"AZ",2020-04-21,"Arizona",4,5251,213,7278717,55152
"AZ",2020-04-22,"Arizona",4,5459,236,7278717,56601
"AZ",2020-04-23,"Arizona",4,5769,257,7278717,58697
"AZ",2020-04-24,"Arizona",4,6045,268,7278717,60714
"AZ",2020-04-25,"Arizona",4,6280,275,7278717,62508
"AZ",2020-04-26,"Arizona",4,6526,277,7278717,64811
"AZ",2020-04-27,"Arizona",4,6716,277,7278717,66543
"AZ",2020-04-28,"Arizona",4,6948,297,7278717,67438
"AZ",2020-04-29,"Arizona",4,7202,308,7278717,68813
"AZ",2020-04-30,"Arizona",4,7648,320,7278717,71786
"AZ",2020-05-01,"Arizona",4,7962,330,7278717,74879
"AZ",2020-05-02,"Arizona",4,8364,353,7278717,77997
"AZ",2020-05-03,"Arizona",4,8640,362,7278717,81119
"AZ",2020-05-04,"Arizona",4,8919,362,7278717,85253
"AZ",2020-05-05,"Arizona",4,9305,395,7278717,88260
"AZ",2020-05-06,"Arizona",4,9707,426,7278717,91737
"AZ",2020-05-07,"Arizona",4,9945,450,7278717,96434
"AZ",2020-05-08,"Arizona",4,10526,517,7278717,101125
"AZ",2020-05-09,"Arizona",4,10960,532,7278717,105810
"AZ",2020-05-10,"Arizona",4,11119,536,7278717,110377
"AZ",2020-05-11,"Arizona",4,11380,542,7278717,116464
"AZ",2020-05-12,"Arizona",4,11736,562,7278717,122842
"AZ",2020-05-13,"Arizona",4,12176,594,7278717,127750
"AZ",2020-05-14,"Arizona",4,12674,624,7278717,134338
"AZ",2020-05-15,"Arizona",4,13169,651,7278717,142001
"AZ",2020-05-16,"Arizona",4,13631,679,7278717,146788
"AZ",2020-05-17,"Arizona",4,13937,680,7278717,151761
"AZ",2020-05-18,"Arizona",4,14170,686,7278717,156473
"AZ",2020-05-19,"Arizona",4,14566,704,7278717,161571
"AZ",2020-05-20,"Arizona",4,14897,747,7278717,165435
"AZ",2020-05-21,"Arizona",4,15315,763,7278717,171627
"AZ",2020-05-22,"Arizona",4,15608,775,7278717,176003
"AZ",2020-05-23,"Arizona",4,16040,799,7278717,180439
"AZ",2020-05-24,"Arizona",4,16339,800,7278717,183641
"AZ",2020-05-25,"Arizona",4,16561,806,7278717,187782
"AZ",2020-05-26,"Arizona",4,16783,807,7278717,190731
"AZ",2020-05-27,"Arizona",4,17262,831,7278717,196266
"AZ",2020-05-28,"Arizona",4,17763,857,7278717,202914
"AZ",2020-05-29,"Arizona",4,18465,885,7278717,209813
"AZ",2020-05-30,"Arizona",4,19255,903,7278717,217047
"AZ",2020-05-31,"Arizona",4,19936,906,7278717,225206
"AZ",2020-06-01,"Arizona",4,20123,918,7278717,228070
"AZ",2020-06-02,"Arizona",4,21250,943,7278717,237833
"AZ",2020-06-03,"Arizona",4,22245,983,7278717,244525
"AZ",2020-06-04,"Arizona",4,22818,1000,7278717,249755
"AZ",2020-06-05,"Arizona",4,24369,1016,7278717,263865
"AZ",2020-06-06,"Arizona",4,25517,1046,7278717,271646
"AZ",2020-06-07,"Arizona",4,26924,1048,7278717,281621
"AZ",2020-06-08,"Arizona",4,27761,1052,7278717,288081
"AZ",2020-06-09,"Arizona",4,28396,1074,7278717,293213
"AZ",2020-06-10,"Arizona",4,29981,1100,7278717,299687
"AZ",2020-06-11,"Arizona",4,31525,1130,7278717,309582
"AZ",2020-06-12,"Arizona",4,33167,1157,7278717,322779
"AZ",2020-06-13,"Arizona",4,34773,1190,7278717,328397
"AZ",2020-06-14,"Arizona",4,35953,1194,7278717,338045
"AZ",2020-06-15,"Arizona",4,37005,1204,7278717,345257
"AZ",2020-06-16,"Arizona",4,39298,1228,7278717,354334
"AZ",2020-06-17,"Arizona",4,41159,1252,7278717,366193
"AZ",2020-06-18,"Arizona",4,43731,1287,7278717,379732
"AZ",2020-06-19,"Arizona",4,46914,1322,7278717,392216
"AZ",2020-06-20,"Arizona",4,50198,1347,7278717,405280
"AZ",2020-06-21,"Arizona",4,52666,1350,7278717,419744
"AZ",2020-06-22,"Arizona",4,54767,1354,7278717,429790
"AZ",2020-06-23,"Arizona",4,58397,1398,7278717,440518
"AZ",2020-06-24,"Arizona",4,60207,1467,7278717,449188
"AZ",2020-06-25,"Arizona",4,63297,1495,7278717,464196
"AZ",2020-06-26,"Arizona",4,66676,1537,7278717,479823
"AZ",2020-06-27,"Arizona",4,70152,1581,7278717,494747
"AZ",2020-06-28,"Arizona",4,73961,1594,7278717,509896
"AZ",2020-06-29,"Arizona",4,74602,1598,7278717,511423
"AZ",2020-06-30,"Arizona",4,79399,1645,7278717,532356
"AZ",2020-07-01,"Arizona",4,84152,1726,7278717,549596
"AZ",2020-07-02,"Arizona",4,87495,1766,7278717,560839
"AZ",2020-07-03,"Arizona",4,91894,1802,7278717,578381
"AZ",2020-07-04,"Arizona",4,94616,1821,7278717,589508
"AZ",2020-07-05,"Arizona",4,98126,1829,7278717,604362
"AZ",2020-07-06,"Arizona",4,101542,1832,7278717,617841
"AZ",2020-07-07,"Arizona",4,105159,1933,7278717,628797
"AZ",2020-07-08,"Arizona",4,108710,1973,7278717,641070
"AZ",2020-07-09,"Arizona",4,112783,2047,7278717,653061
"AZ",2020-07-10,"Arizona",4,116947,2093,7278717,669211
"AZ",2020-07-11,"Arizona",4,119991,2158,7278717,683990
"AZ",2020-07-12,"Arizona",4,122479,2239,7278717,696172
"AZ",2020-07-13,"Arizona",4,123917,2250,7278717,702426
"AZ",2020-07-14,"Arizona",4,128126,2341,7278717,721943
"AZ",2020-07-15,"Arizona",4,131411,2442,7278717,735962
"AZ",2020-07-16,"Arizona",4,134730,2506,7278717,749266
"AZ",2020-07-17,"Arizona",4,138575,2597,7278717,764968
"AZ",2020-07-18,"Arizona",4,141333,2733,7278717,771991
"AZ",2020-07-19,"Arizona",4,143644,2768,7278717,785979
"AZ",2020-07-20,"Arizona",4,145320,2795,7278717,793523
"AZ",2020-07-21,"Arizona",4,148730,2918,7278717,807666
"AZ",2020-07-22,"Arizona",4,150659,2976,7278717,813981
"AZ",2020-07-23,"Arizona",4,153029,3067,7278717,822713
"AZ",2020-07-24,"Arizona",4,156392,3156,7278717,836817
"AZ",2020-07-25,"Arizona",4,160055,3288,7278717,857609
"AZ",2020-07-26,"Arizona",4,162041,3313,7278717,867103
"AZ",2020-07-27,"Arizona",4,163918,3320,7278717,878333
"AZ",2020-07-28,"Arizona",4,165994,3424,7278717,890931
"AZ",2020-07-29,"Arizona",4,168361,3470,7278717,901429
"AZ",2020-07-30,"Arizona",4,170905,3628,7278717,913266
"AZ",2020-07-31,"Arizona",4,174108,3695,7278717,933743
"AZ",2020-08-01,"Arizona",4,177019,3753,7278717,948650
"AZ",2020-08-02,"Arizona",4,178473,3769,7278717,956428
"AZ",2020-08-03,"Arizona",4,179506,3785,7278717,964418
"AZ",2020-08-04,"Arizona",4,180537,3850,7278717,971244
"AZ",2020-08-05,"Arizona",4,182230,3933,7278717,985542
"AZ",2020-08-06,"Arizona",4,183744,4005,7278717,995864
"AZ",2020-08-07,"Arizona",4,185104,4085,7278717,1004845
"AZ",2020-08-08,"Arizona",4,186226,4140,7278717,1016521
"AZ",2020-08-09,"Arizona",4,187086,4152,7278717,1022563
"AZ",2020-08-10,"Arizona",4,187634,4157,7278717,1028231
"AZ",2020-08-11,"Arizona",4,188780,4205,7278717,1037275
"AZ",2020-08-12,"Arizona",4,189522,4348,7278717,1044228
"AZ",2020-08-13,"Arizona",4,190850,4385,7278717,1058178
"AZ",2020-08-14,"Arizona",4,191810,4426,7278717,1067575
"AZ",2020-08-15,"Arizona",4,192670,4497,7278717,1077191
"AZ",2020-08-16,"Arizona",4,193554,4509,7278717,1091974
"AZ",2020-08-17,"Arizona",4,194027,4509,7278717,1098388
"AZ",2020-08-18,"Arizona",4,194931,4535,7278717,1103997
"CA",2020-03-04,"California",6,55,1,39512223,515
"CA",2020-03-05,"California",6,67,1,39512223,515
"CA",2020-03-06,"California",6,81,1,39512223,522
"CA",2020-03-07,"California",6,100,1,39512223,531
"CA",2020-03-08,"California",6,112,1,39512223,550
"CA",2020-03-09,"California",6,172,2,39512223,804
"CA",2020-03-10,"California",6,179,3,39512223,823
"CA",2020-03-11,"California",6,202,4,39512223,1073
"CA",2020-03-12,"California",6,252,4,39512223,1118
"CA",2020-03-13,"California",6,320,5,39512223,1118
"CA",2020-03-14,"California",6,381,5,39512223,1168
"CA",2020-03-15,"California",6,478,6,39512223,1209
"CA",2020-03-16,"California",6,588,11,39512223,8316
"CA",2020-03-17,"California",6,732,14,39512223,8464
"CA",2020-03-18,"California",6,893,17,39512223,8592
"CA",2020-03-19,"California",6,1067,19,39512223,9711
"CA",2020-03-20,"California",6,1283,24,39512223,11487
"CA",2020-03-21,"California",6,1544,28,39512223,12528
"CA",2020-03-22,"California",6,1851,35,39512223,12840
"CA",2020-03-23,"California",6,2240,39,39512223,14300
"CA",2020-03-24,"California",6,2644,52,39512223,15554
"CA",2020-03-25,"California",6,3183,68,39512223,18276
"CA",2020-03-26,"California",6,4060,83,39512223,20386
"CA",2020-03-27,"California",6,4915,104,39512223,21259
"CA",2020-03-28,"California",6,5566,122,39512223,25192
"CA",2020-03-29,"California",6,6321,132,39512223,26257
"CA",2020-03-30,"California",6,7421,147,39512223,26996
"CA",2020-03-31,"California",6,8583,184,39512223,29254
"CA",2020-04-01,"California",6,9857,212,39512223,29927
"CA",2020-04-02,"California",6,11190,247,39512223,33000
"CA",2020-04-03,"California",6,12569,282,39512223,35300
"CA",2020-04-04,"California",6,13796,323,39512223,113700
"CA",2020-04-05,"California",6,15202,351,39512223,116533
"CA",2020-04-06,"California",6,16361,386,39512223,117431
"CA",2020-04-07,"California",6,17540,447,39512223,131229
"CA",2020-04-08,"California",6,19043,506,39512223,144264
"CA",2020-04-09,"California",6,20191,548,39512223,163500
"CA",2020-04-10,"California",6,21366,594,39512223,164863
"CA",2020-04-11,"California",6,22421,632,39512223,173219
"CA",2020-04-12,"California",6,23323,676,39512223,190328
"CA",2020-04-13,"California",6,24334,725,39512223,190882
"CA",2020-04-14,"California",6,25758,778,39512223,202208
"CA",2020-04-15,"California",6,27107,885,39512223,216486
"CA",2020-04-16,"California",6,28142,971,39512223,246400
"CA",2020-04-17,"California",6,29398,1050,39512223,251614
"CA",2020-04-18,"California",6,30829,1146,39512223,259666
"CA",2020-04-19,"California",6,31544,1176,39512223,280900
"CA",2020-04-20,"California",6,33862,1223,39512223,290500
"CA",2020-04-21,"California",6,35844,1316,39512223,300100
"CA",2020-04-22,"California",6,37573,1425,39512223,465327
"CA",2020-04-23,"California",6,39534,1548,39512223,482097
"CA",2020-04-24,"California",6,41368,1619,39512223,494173
"CA",2020-04-25,"California",6,42590,1692,39512223,506035
"CA",2020-04-26,"California",6,43691,1716,39512223,526084
"CA",2020-04-27,"California",6,45208,1800,39512223,553409
"CA",2020-04-28,"California",6,46570,1884,39512223,577608
"CA",2020-04-29,"California",6,48904,1961,39512223,603139
"CA",2020-04-30,"California",6,50470,2057,39512223,625337
"CA",2020-05-01,"California",6,52318,2147,39512223,654985
"CA",2020-05-02,"California",6,53753,2213,39512223,686803
"CA",2020-05-03,"California",6,55072,2235,39512223,715751
"CA",2020-05-04,"California",6,56333,2297,39512223,747874
"CA",2020-05-05,"California",6,58848,2386,39512223,779902
"CA",2020-05-06,"California",6,60787,2478,39512223,809036
"CA",2020-05-07,"California",6,62481,2561,39512223,842874
"CA",2020-05-08,"California",6,64616,2650,39512223,875272
"CA",2020-05-09,"California",6,66824,2732,39512223,912570
"CA",2020-05-10,"California",6,68051,2769,39512223,955664
"CA",2020-05-11,"California",6,69514,2820,39512223,991897
"CA",2020-05-12,"California",6,71150,2902,39512223,1033370
"CA",2020-05-13,"California",6,73218,3014,39512223,1065592
"CA",2020-05-14,"California",6,74947,3039,39512223,1104651
"CA",2020-05-15,"California",6,77015,3192,39512223,1133906
"CA",2020-05-16,"California",6,78933,3254,39512223,1179126
"CA",2020-05-17,"California",6,80366,3290,39512223,1235243
"CA",2020-05-18,"California",6,81943,3322,39512223,1292672
"CA",2020-05-19,"California",6,83981,3422,39512223,1339316
"CA",2020-05-20,"California",6,86125,3514,39512223,1380120
"CA",2020-05-21,"California",6,88488,3624,39512223,1421127
"CA",2020-05-22,"California",6,90801,3690,39512223,1466773
"CA",2020-05-23,"California",6,92815,3768,39512223,1515306
"CA",2020-05-24,"California",6,94743,3790,39512223,1582745
"CA",2020-05-25,"California",6,97017,3808,39512223,1644102
"CA",2020-05-26,"California",6,99924,3859,39512223,1696396
"CA",2020-05-27,"California",6,101873,3961,39512223,1736894
"CA",2020-05-28,"California",6,104071,4042,39512223,1790559
"CA",2020-05-29,"California",6,107043,4144,39512223,1835478
"CA",2020-05-30,"California",6,110100,4214,39512223,1888595
"CA",2020-05-31,"California",6,113114,4242,39512223,1944848
"CA",2020-06-01,"California",6,115643,4287,39512223,2012583
"CA",2020-06-02,"California",6,118081,4360,39512223,2071591
"CA",2020-06-03,"California",6,120407,4422,39512223,2131294
"CA",2020-06-04,"California",6,122917,4484,39512223,2182671
"CA",2020-06-05,"California",6,126510,4550,39512223,2238463
"CA",2020-06-06,"California",6,129147,4626,39512223,2308300
"CA",2020-06-07,"California",6,131997,4653,39512223,2362218
"CA",2020-06-08,"California",6,134287,4679,39512223,2431190
"CA",2020-06-09,"California",6,137245,4775,39512223,2486245
"CA",2020-06-10,"California",6,140139,4869,39512223,2540798
"CA",2020-06-11,"California",6,143709,4941,39512223,2597647
"CA",2020-06-12,"California",6,147285,4986,39512223,2662258
"CA",2020-06-13,"California",6,150434,5059,39512223,2724393
"CA",2020-06-14,"California",6,152953,5089,39512223,2801996
"CA",2020-06-15,"California",6,155662,5120,39512223,2868182
"CA",2020-06-16,"California",6,159131,5202,39512223,2937755
"CA",2020-06-17,"California",6,163381,5283,39512223,2997988
"CA",2020-06-18,"California",6,167135,5359,39512223,3074530
"CA",2020-06-19,"California",6,170843,5425,39512223,3155702
"CA",2020-06-20,"California",6,174854,5495,39512223,3234412
"CA",2020-06-21,"California",6,178807,5517,39512223,3319256
"CA",2020-06-22,"California",6,184620,5561,39512223,3411686
"CA",2020-06-23,"California",6,191039,5637,39512223,3496929
"CA",2020-06-24,"California",6,195889,5728,39512223,3592899
"CA",2020-06-25,"California",6,201413,5810,39512223,3694345
"CA",2020-06-26,"California",6,207027,5872,39512223,3771314
"CA",2020-06-27,"California",6,211453,5902,39512223,3862310
"CA",2020-06-28,"California",6,216955,5937,39512223,3955952
"CA",2020-06-29,"California",6,223995,5979,39512223,4061692
"CA",2020-06-30,"California",6,232153,6083,39512223,4167139
"CA",2020-07-01,"California",6,239764,6168,39512223,4254176
"CA",2020-07-02,"California",6,248198,6263,39512223,4338718
"CA",2020-07-03,"California",6,256298,6315,39512223,4448176
"CA",2020-07-04,"California",6,265176,6329,39512223,4553031
"CA",2020-07-05,"California",6,271587,6369,39512223,4680138
"CA",2020-07-06,"California",6,277869,6452,39512223,4793353
"CA",2020-07-07,"California",6,287766,6563,39512223,4896370
"CA",2020-07-08,"California",6,296304,6708,39512223,4996175
"CA",2020-07-09,"California",6,303516,6825,39512223,5078434
"CA",2020-07-10,"California",6,311505,6936,39512223,5175737
"CA",2020-07-11,"California",6,320030,7012,39512223,5275695
"CA",2020-07-12,"California",6,327676,7042,39512223,5406599
"CA",2020-07-13,"California",6,336206,7086,39512223,5544365
"CA",2020-07-14,"California",6,346593,7227,39512223,5674955
"CA",2020-07-15,"California",6,355497,7368,39512223,5793276
"CA",2020-07-16,"California",6,364761,7490,39512223,5915508
"CA",2020-07-17,"California",6,374922,7607,39512223,6044099
"CA",2020-07-18,"California",6,383194,7697,39512223,6167218
"CA",2020-07-19,"California",6,391460,7710,39512223,6286852
"CA",2020-07-20,"California",6,400195,7764,39512223,6414321
"CA",2020-07-21,"California",6,410366,7883,39512223,6536932
"CA",2020-07-22,"California",6,422528,8038,39512223,6664419
"CA",2020-07-23,"California",6,433175,8190,39512223,6778304
"CA",2020-07-24,"California",6,443096,8325,39512223,6915876
"CA",2020-07-25,"California",6,453327,8428,39512223,7047355
"CA",2020-07-26,"California",6,459338,8451,39512223,7168139
"CA",2020-07-27,"California",6,467103,8544,39512223,7296578
"CA",2020-07-28,"California",6,474951,8716,39512223,7417866
"CA",2020-07-29,"California",6,486039,8884,39512223,7517466
"CA",2020-07-30,"California",6,494269,9009,39512223,7633840
"CA",2020-07-31,"California",6,502273,9222,39512223,7811041
"CA",2020-08-01,"California",6,509507,9365,39512223,7886587
"CA",2020-08-02,"California",6,515937,9399,39512223,8035975
"CA",2020-08-03,"California",6,522235,9500,39512223,8184696
"CA",2020-08-04,"California",6,527258,9696,39512223,8305713
"CA",2020-08-05,"California",6,532776,9866,39512223,8409400
"CA",2020-08-06,"California",6,541013,10014,39512223,8500463
"CA",2020-08-07,"California",6,548142,10197,39512223,8596882
"CA",2020-08-08,"California",6,556158,10299,39512223,8707527
"CA",2020-08-09,"California",6,563244,10365,39512223,8826119
"CA",2020-08-10,"California",6,574267,10460,39512223,8998353
"CA",2020-08-11,"California",6,586078,10654,39512223,9186279
"CA",2020-08-12,"California",6,595097,10808,39512223,9303467
"CA",2020-08-13,"California",6,603212,10995,39512223,9445493
"CA",2020-08-14,"California",6,613243,11146,39512223,9556598
"CA",2020-08-15,"California",6,621981,11229,39512223,9681111
"CA",2020-08-16,"California",6,628508,11245,39512223,9798135
"CA",2020-08-17,"California",6,634991,11334,39512223,9933780
"CA",2020-08-18,"California",6,640499,11523,39512223,10049039
"CO",2020-03-12,"Colorado",8,49,1,5758736,70
"CO",2020-03-13,"Colorado",8,78,2,5758736,198
"CO",2020-03-14,"Colorado",8,103,2,5758736,333
"CO",2020-03-15,"Colorado",8,136,2,5758736,525
"CO",2020-03-16,"Colorado",8,161,2,5758736,704
"CO",2020-03-17,"Colorado",8,183,3,5758736,1007
"CO",2020-03-18,"Colorado",8,216,3,5758736,1468
"CO",2020-03-19,"Colorado",8,278,5,5758736,2204
"CO",2020-03-20,"Colorado",8,364,5,5758736,2728
"CO",2020-03-21,"Colorado",8,475,6,5758736,3535
"CO",2020-03-22,"Colorado",8,591,7,5758736,4367
"CO",2020-03-23,"Colorado",8,721,10,5758736,5789
"CO",2020-03-24,"Colorado",8,912,11,5758736,6713
"CO",2020-03-25,"Colorado",8,1086,19,5758736,7944
"CO",2020-03-26,"Colorado",8,1432,24,5758736,9078
"CO",2020-03-27,"Colorado",8,1735,31,5758736,10911
"CO",2020-03-28,"Colorado",8,2061,44,5758736,12504
"CO",2020-03-29,"Colorado",8,2315,47,5758736,14191
"CO",2020-03-30,"Colorado",8,2628,51,5758736,15474
"CO",2020-03-31,"Colorado",8,2990,69,5758736,17107
"CO",2020-04-01,"Colorado",8,3346,80,5758736,18514
"CO",2020-04-02,"Colorado",8,3728,96,5758736,20206
"CO",2020-04-03,"Colorado",8,4182,110,5758736,21795
"CO",2020-04-04,"Colorado",8,4574,126,5758736,23611
"CO",2020-04-05,"Colorado",8,4950,140,5758736,25579
"CO",2020-04-06,"Colorado",8,5172,150,5758736,27699
"CO",2020-04-07,"Colorado",8,5429,179,5758736,28901
"CO",2020-04-08,"Colorado",8,5655,192,5758736,30535
"CO",2020-04-09,"Colorado",8,6202,227,5758736,31768
"CO",2020-04-10,"Colorado",8,6510,253,5758736,33967
"CO",2020-04-11,"Colorado",8,6893,274,5758736,35642
"CO",2020-04-12,"Colorado",8,7303,290,5758736,38104
"CO",2020-04-13,"Colorado",8,7691,308,5758736,40689
"CO",2020-04-14,"Colorado",8,7941,329,5758736,42483
"CO",2020-04-15,"Colorado",8,8280,355,5758736,43501
"CO",2020-04-16,"Colorado",8,8675,374,5758736,44683
"CO",2020-04-17,"Colorado",8,9047,389,5758736,46178
"CO",2020-04-18,"Colorado",8,9433,409,5758736,47884
"CO",2020-04-19,"Colorado",8,9730,421,5758736,49465
"CO",2020-04-20,"Colorado",8,10106,448,5758736,51291
"CO",2020-04-21,"Colorado",8,10447,484,5758736,52768
"CO",2020-04-22,"Colorado",8,10878,526,5758736,54244
"CO",2020-04-23,"Colorado",8,11262,557,5758736,56411
"CO",2020-04-24,"Colorado",8,12255,672,5758736,58315
"CO",2020-04-25,"Colorado",8,12967,670,5758736,63564
"CO",2020-04-26,"Colorado",8,13440,678,5758736,66507
"CO",2020-04-27,"Colorado",8,13804,705,5758736,69744
